"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2003",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2004",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2005",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2006",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2007",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2008",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2009",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2010",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2011",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2012",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2013",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2014",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2015",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2016",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2017",0,
"MEX","IMMIGINFLOW","FAMWORKR","NBR","A","2019",0,
"MEX","IMMIGINFLOW","OTH","NBR","A","2010",2868,
"MEX","IMMIGINFLOW","OTH","NBR","A","2011",3430,
"MEX","IMMIGINFLOW","OTH","NBR","A","2012",4907,
"MEX","IMMIGINFLOW","OTH","NBR","A","2013",18424,
"MEX","IMMIGINFLOW","OTH","NBR","A","2014",11771,
"MEX","IMMIGINFLOW","OTH","NBR","A","2015",8593,
"MEX","IMMIGINFLOW","OTH","NBR","A","2016",9342,
"MEX","IMMIGINFLOW","OTH","NBR","A","2017",7727,
"MEX","IMMIGINFLOW","OTH","NBR","A","2018",7765,
"MEX","IMMIGINFLOW","OTH","NBR","A","2019",7839,
"MEX","IMMIGINFLOW","FAM","NBR","A","2010",8942,
"MEX","IMMIGINFLOW","FAM","NBR","A","2011",7747,
"MEX","IMMIGINFLOW","FAM","NBR","A","2012",7385,
"MEX","IMMIGINFLOW","FAM","NBR","A","2013",19220,
"MEX","IMMIGINFLOW","FAM","NBR","A","2014",21051,
"MEX","IMMIGINFLOW","FAM","NBR","A","2015",16530,
"MEX","IMMIGINFLOW","FAM","NBR","A","2016",16030,
"MEX","IMMIGINFLOW","FAM","NBR","A","2017",16404,
"MEX","IMMIGINFLOW","FAM","NBR","A","2018",19320,
"MEX","IMMIGINFLOW","FAM","NBR","A","2019",16945,
"MEX","IMMIGINFLOW","WORK","NBR","A","2010",14370,
"MEX","IMMIGINFLOW","WORK","NBR","A","2011",10287,
"MEX","IMMIGINFLOW","WORK","NBR","A","2012",8269,
"MEX","IMMIGINFLOW","WORK","NBR","A","2013",17127,
"MEX","IMMIGINFLOW","WORK","NBR","A","2014",10304,
"MEX","IMMIGINFLOW","WORK","NBR","A","2015",8668,
"MEX","IMMIGINFLOW","WORK","NBR","A","2016",8566,
"MEX","IMMIGINFLOW","WORK","NBR","A","2017",5173,
"MEX","IMMIGINFLOW","WORK","NBR","A","2018",5834,
"MEX","IMMIGINFLOW","WORK","NBR","A","2019",6017,
"AUS","IMMIGINFLOW","TOT","NBR","A","2003",125862.418,
"AUS","IMMIGINFLOW","TOT","NBR","A","2004",149990.596,
"AUS","IMMIGINFLOW","TOT","NBR","A","2005",167319.197,
"AUS","IMMIGINFLOW","TOT","NBR","A","2006",179806.822,
"AUS","IMMIGINFLOW","TOT","NBR","A","2007",191905.255,
"AUS","IMMIGINFLOW","TOT","NBR","A","2008",205938.935,
"AUS","IMMIGINFLOW","TOT","NBR","A","2009",220981,
"AUS","IMMIGINFLOW","TOT","NBR","A","2010",208489,
"AUS","IMMIGINFLOW","TOT","NBR","A","2011",219478,
"AUS","IMMIGINFLOW","TOT","NBR","A","2012",245080,
"AUS","IMMIGINFLOW","TOT","NBR","A","2013",254411,
"AUS","IMMIGINFLOW","TOT","NBR","A","2014",231042,
"AUS","IMMIGINFLOW","TOT","NBR","A","2015",226218,
"AUS","IMMIGINFLOW","TOT","NBR","A","2016",226986,
"AUS","IMMIGINFLOW","TOT","NBR","A","2017",218128,
"AUS","IMMIGINFLOW","TOT","NBR","A","2018",191448,
"AUS","IMMIGINFLOW","TOT","NBR","A","2019",192991.051,
"AUT","IMMIGINFLOW","TOT","NBR","A","2003",51943,
"AUT","IMMIGINFLOW","TOT","NBR","A","2004",57140,
"AUT","IMMIGINFLOW","TOT","NBR","A","2005",56813,
"AUT","IMMIGINFLOW","TOT","NBR","A","2006",30788,
"AUT","IMMIGINFLOW","TOT","NBR","A","2007",47119,
"AUT","IMMIGINFLOW","TOT","NBR","A","2008",49529,
"AUT","IMMIGINFLOW","TOT","NBR","A","2009",45689,
"AUT","IMMIGINFLOW","TOT","NBR","A","2010",45914,
"AUT","IMMIGINFLOW","TOT","NBR","A","2011",55197,
"AUT","IMMIGINFLOW","TOT","NBR","A","2012",70815,
"AUT","IMMIGINFLOW","TOT","NBR","A","2013",70753,
"AUT","IMMIGINFLOW","TOT","NBR","A","2014",80870,
"AUT","IMMIGINFLOW","TOT","NBR","A","2015",102967,
"AUT","IMMIGINFLOW","TOT","NBR","A","2016",105652,
"AUT","IMMIGINFLOW","TOT","NBR","A","2017",98562,
"AUT","IMMIGINFLOW","TOT","NBR","A","2018",87135,
"AUT","IMMIGINFLOW","TOT","NBR","A","2019",81931,
"BEL","IMMIGINFLOW","TOT","NBR","A","2005",41687.47,
"BEL","IMMIGINFLOW","TOT","NBR","A","2006",42533.79,
"BEL","IMMIGINFLOW","TOT","NBR","A","2007",83115.156,
"BEL","IMMIGINFLOW","TOT","NBR","A","2008",94911,
"BEL","IMMIGINFLOW","TOT","NBR","A","2009",104617,
"BEL","IMMIGINFLOW","TOT","NBR","A","2010",116993,
"BEL","IMMIGINFLOW","TOT","NBR","A","2011",100943,
"BEL","IMMIGINFLOW","TOT","NBR","A","2012",100078,
"BEL","IMMIGINFLOW","TOT","NBR","A","2013",95617,
"BEL","IMMIGINFLOW","TOT","NBR","A","2014",100479.265,
"BEL","IMMIGINFLOW","TOT","NBR","A","2015",103794.784,
"BEL","IMMIGINFLOW","TOT","NBR","A","2016",106156.302,
"BEL","IMMIGINFLOW","TOT","NBR","A","2017",107676.38,
"BEL","IMMIGINFLOW","TOT","NBR","A","2018",109223.024,
"BEL","IMMIGINFLOW","TOT","NBR","A","2019",113249,
"CAN","IMMIGINFLOW","TOT","NBR","A","1995",212565,
"CAN","IMMIGINFLOW","TOT","NBR","A","1996",225924,
"CAN","IMMIGINFLOW","TOT","NBR","A","1997",215992,
"CAN","IMMIGINFLOW","TOT","NBR","A","1998",174187,
"CAN","IMMIGINFLOW","TOT","NBR","A","1999",189941,
"CAN","IMMIGINFLOW","TOT","NBR","A","2000",227470,
"CAN","IMMIGINFLOW","TOT","NBR","A","2001",250656,
"CAN","IMMIGINFLOW","TOT","NBR","A","2002",232604,
"CAN","IMMIGINFLOW","TOT","NBR","A","2003",228664,
"CAN","IMMIGINFLOW","TOT","NBR","A","2004",237681,
"CAN","IMMIGINFLOW","TOT","NBR","A","2005",262943,
"CAN","IMMIGINFLOW","TOT","NBR","A","2006",252504,
"CAN","IMMIGINFLOW","TOT","NBR","A","2007",237620,
"CAN","IMMIGINFLOW","TOT","NBR","A","2008",248130,
"CAN","IMMIGINFLOW","TOT","NBR","A","2009",253101,
"CAN","IMMIGINFLOW","TOT","NBR","A","2010",281262,
"CAN","IMMIGINFLOW","TOT","NBR","A","2011",249292,
"CAN","IMMIGINFLOW","TOT","NBR","A","2012",258347,
"CAN","IMMIGINFLOW","TOT","NBR","A","2013",262773,
"CAN","IMMIGINFLOW","TOT","NBR","A","2014",261377,
"CAN","IMMIGINFLOW","TOT","NBR","A","2015",275852,
"CAN","IMMIGINFLOW","TOT","NBR","A","2016",296740,
"CAN","IMMIGINFLOW","TOT","NBR","A","2017",286447,
"CAN","IMMIGINFLOW","TOT","NBR","A","2018",321042,
"CAN","IMMIGINFLOW","TOT","NBR","A","2019",341173,
"CZE","IMMIGINFLOW","TOT","NBR","A","1997",12812,
"CZE","IMMIGINFLOW","TOT","NBR","A","1998",10702,
"CZE","IMMIGINFLOW","TOT","NBR","A","1999",9870,
"CZE","IMMIGINFLOW","TOT","NBR","A","2000",7766,
"CZE","IMMIGINFLOW","TOT","NBR","A","2001",12880,
"CZE","IMMIGINFLOW","TOT","NBR","A","2002",42789,
"CZE","IMMIGINFLOW","TOT","NBR","A","2003",57117,
"CZE","IMMIGINFLOW","TOT","NBR","A","2004",49671.599,
"CZE","IMMIGINFLOW","TOT","NBR","A","2005",55926.055,
"CZE","IMMIGINFLOW","TOT","NBR","A","2006",63016.6,
"CZE","IMMIGINFLOW","TOT","NBR","A","2007",98781,
"CZE","IMMIGINFLOW","TOT","NBR","A","2008",71819.4,
"CZE","IMMIGINFLOW","TOT","NBR","A","2009",38973,
"CZE","IMMIGINFLOW","TOT","NBR","A","2010",30515,
"CZE","IMMIGINFLOW","TOT","NBR","A","2011",22590,
"DNK","IMMIGINFLOW","TOT","NBR","A","2004",16840,
"DNK","IMMIGINFLOW","TOT","NBR","A","2005",17302,
"DNK","IMMIGINFLOW","TOT","NBR","A","2006",19626,
"DNK","IMMIGINFLOW","TOT","NBR","A","2007",25385,
"DNK","IMMIGINFLOW","TOT","NBR","A","2008",40197,
"DNK","IMMIGINFLOW","TOT","NBR","A","2009",32044,
"DNK","IMMIGINFLOW","TOT","NBR","A","2010",35180,
"DNK","IMMIGINFLOW","TOT","NBR","A","2011",33637,
"DNK","IMMIGINFLOW","TOT","NBR","A","2012",36029,
"DNK","IMMIGINFLOW","TOT","NBR","A","2013",43826,
"DNK","IMMIGINFLOW","TOT","NBR","A","2014",50731,
"DNK","IMMIGINFLOW","TOT","NBR","A","2015",62297,
"DNK","IMMIGINFLOW","TOT","NBR","A","2016",56099,
"DNK","IMMIGINFLOW","TOT","NBR","A","2017",52110,
"DNK","IMMIGINFLOW","TOT","NBR","A","2018",51094,
"DNK","IMMIGINFLOW","TOT","NBR","A","2019",48459,
"FIN","IMMIGINFLOW","TOT","NBR","A","1995",7345,
"FIN","IMMIGINFLOW","TOT","NBR","A","1996",7539,
"FIN","IMMIGINFLOW","TOT","NBR","A","1997",8147,
"FIN","IMMIGINFLOW","TOT","NBR","A","1998",8340,
"FIN","IMMIGINFLOW","TOT","NBR","A","1999",7937,
"FIN","IMMIGINFLOW","TOT","NBR","A","2000",9108,
"FIN","IMMIGINFLOW","TOT","NBR","A","2001",11037,
"FIN","IMMIGINFLOW","TOT","NBR","A","2002",9972,
"FIN","IMMIGINFLOW","TOT","NBR","A","2003",9432,
"FIN","IMMIGINFLOW","TOT","NBR","A","2004",11511,
"FIN","IMMIGINFLOW","TOT","NBR","A","2005",12744,
"FIN","IMMIGINFLOW","TOT","NBR","A","2006",13868,
"FIN","IMMIGINFLOW","TOT","NBR","A","2007",17504,
"FIN","IMMIGINFLOW","TOT","NBR","A","2008",19906,
"FIN","IMMIGINFLOW","TOT","NBR","A","2009",18087,
"FIN","IMMIGINFLOW","TOT","NBR","A","2010",18212,
"FIN","IMMIGINFLOW","TOT","NBR","A","2011",20416,
"FIN","IMMIGINFLOW","TOT","NBR","A","2012",23334,
"FIN","IMMIGINFLOW","TOT","NBR","A","2013",23873,
"FIN","IMMIGINFLOW","TOT","NBR","A","2014",23647,
"FIN","IMMIGINFLOW","TOT","NBR","A","2015",21414,
"FIN","IMMIGINFLOW","TOT","NBR","A","2016",27274,
"FIN","IMMIGINFLOW","TOT","NBR","A","2017",23735,
"FIN","IMMIGINFLOW","TOT","NBR","A","2018",23146,
"FIN","IMMIGINFLOW","TOT","NBR","A","2019",24178,
"FRA","IMMIGINFLOW","TOT","NBR","A","2001",137903,
"FRA","IMMIGINFLOW","TOT","NBR","A","2002",153795,
"FRA","IMMIGINFLOW","TOT","NBR","A","2003",170184,
"FRA","IMMIGINFLOW","TOT","NBR","A","2004",198573,
"FRA","IMMIGINFLOW","TOT","NBR","A","2005",198512,
"FRA","IMMIGINFLOW","TOT","NBR","A","2006",209406.038,
"FRA","IMMIGINFLOW","TOT","NBR","A","2007",206795.989,
"FRA","IMMIGINFLOW","TOT","NBR","A","2008",213105.229,
"FRA","IMMIGINFLOW","TOT","NBR","A","2009",209623.75,
"FRA","IMMIGINFLOW","TOT","NBR","A","2010",220429.573,
"FRA","IMMIGINFLOW","TOT","NBR","A","2011",226555.178,
"FRA","IMMIGINFLOW","TOT","NBR","A","2012",244548.256,
"FRA","IMMIGINFLOW","TOT","NBR","A","2013",254447.536,
"FRA","IMMIGINFLOW","TOT","NBR","A","2014",250741.768,
"FRA","IMMIGINFLOW","TOT","NBR","A","2015",255381,
"FRA","IMMIGINFLOW","TOT","NBR","A","2016",258767,
"FRA","IMMIGINFLOW","TOT","NBR","A","2017",259919,
"FRA","IMMIGINFLOW","TOT","NBR","A","2018",280876,
"FRA","IMMIGINFLOW","TOT","NBR","A","2019",290578,
"DEU","IMMIGINFLOW","TOT","NBR","A","1999",263710,
"DEU","IMMIGINFLOW","TOT","NBR","A","2000",264138,
"DEU","IMMIGINFLOW","TOT","NBR","A","2001",287281,
"DEU","IMMIGINFLOW","TOT","NBR","A","2002",257250,
"DEU","IMMIGINFLOW","TOT","NBR","A","2003",231275,
"DEU","IMMIGINFLOW","TOT","NBR","A","2004",230502.073,
"DEU","IMMIGINFLOW","TOT","NBR","A","2005",196635.738,
"DEU","IMMIGINFLOW","TOT","NBR","A","2006",165281.434,
"DEU","IMMIGINFLOW","TOT","NBR","A","2007",232870,
"DEU","IMMIGINFLOW","TOT","NBR","A","2008",228329,
"DEU","IMMIGINFLOW","TOT","NBR","A","2009",201452.108,
"DEU","IMMIGINFLOW","TOT","NBR","A","2010",222466.509,
"DEU","IMMIGINFLOW","TOT","NBR","A","2011",290791.023,
"DEU","IMMIGINFLOW","TOT","NBR","A","2012",400197,
"DEU","IMMIGINFLOW","TOT","NBR","A","2013",468822.938,
"DEU","IMMIGINFLOW","TOT","NBR","A","2014",574788.091,
"DEU","IMMIGINFLOW","TOT","NBR","A","2015",686451.066,
"DEU","IMMIGINFLOW","TOT","NBR","A","2016",1054034.639,
"DEU","IMMIGINFLOW","TOT","NBR","A","2017",860955.036,
"DEU","IMMIGINFLOW","TOT","NBR","A","2018",633515.843,
"DEU","IMMIGINFLOW","TOT","NBR","A","2019",608931.821,
"IRL","IMMIGINFLOW","TOT","NBR","A","2002",43510,
"IRL","IMMIGINFLOW","TOT","NBR","A","2003",43150,
"IRL","IMMIGINFLOW","TOT","NBR","A","2004",24741,
"IRL","IMMIGINFLOW","TOT","NBR","A","2005",66100,
"IRL","IMMIGINFLOW","TOT","NBR","A","2006",85909.062,
"IRL","IMMIGINFLOW","TOT","NBR","A","2007",82574.582,
"IRL","IMMIGINFLOW","TOT","NBR","A","2008",61096,
"IRL","IMMIGINFLOW","TOT","NBR","A","2009",33008,
"IRL","IMMIGINFLOW","TOT","NBR","A","2010",23457,
"IRL","IMMIGINFLOW","TOT","NBR","A","2011",26275,
"IRL","IMMIGINFLOW","TOT","NBR","A","2012",24319,
"IRL","IMMIGINFLOW","TOT","NBR","A","2013",28153.371,
"IRL","IMMIGINFLOW","TOT","NBR","A","2014",30539,
"IRL","IMMIGINFLOW","TOT","NBR","A","2015",35516,
"IRL","IMMIGINFLOW","TOT","NBR","A","2016",41922,
"IRL","IMMIGINFLOW","TOT","NBR","A","2017",40219,
"IRL","IMMIGINFLOW","TOT","NBR","A","2018",45061,
"IRL","IMMIGINFLOW","TOT","NBR","A","2019",48586,
"ITA","IMMIGINFLOW","TOT","NBR","A","2003",108538,
"ITA","IMMIGINFLOW","TOT","NBR","A","2004",153845,
"ITA","IMMIGINFLOW","TOT","NBR","A","2005",172562.844,
"ITA","IMMIGINFLOW","TOT","NBR","A","2006",163210,
"ITA","IMMIGINFLOW","TOT","NBR","A","2007",560006,
"ITA","IMMIGINFLOW","TOT","NBR","A","2008",440234,
"ITA","IMMIGINFLOW","TOT","NBR","A","2009",354740,
"ITA","IMMIGINFLOW","TOT","NBR","A","2010",445311,
"ITA","IMMIGINFLOW","TOT","NBR","A","2011",375287,
"ITA","IMMIGINFLOW","TOT","NBR","A","2012",308097,
"ITA","IMMIGINFLOW","TOT","NBR","A","2013",278686,
"ITA","IMMIGINFLOW","TOT","NBR","A","2014",241814,
"ITA","IMMIGINFLOW","TOT","NBR","A","2015",221628,
"ITA","IMMIGINFLOW","TOT","NBR","A","2016",212094,
"ITA","IMMIGINFLOW","TOT","NBR","A","2017",216920,
"ITA","IMMIGINFLOW","TOT","NBR","A","2018",224589,
"ITA","IMMIGINFLOW","TOT","NBR","A","2019",191269.158,
"JPN","IMMIGINFLOW","TOT","NBR","A","1995",0,
"JPN","IMMIGINFLOW","TOT","NBR","A","1996",0,
"JPN","IMMIGINFLOW","TOT","NBR","A","1997",0,
"JPN","IMMIGINFLOW","TOT","NBR","A","1998",75706,
"JPN","IMMIGINFLOW","TOT","NBR","A","1999",81805,
"JPN","IMMIGINFLOW","TOT","NBR","A","2000",107853.345,
"JPN","IMMIGINFLOW","TOT","NBR","A","2001",88479.85,
"JPN","IMMIGINFLOW","TOT","NBR","A","2002",72893.681,
"JPN","IMMIGINFLOW","TOT","NBR","A","2003",87529.426,
"JPN","IMMIGINFLOW","TOT","NBR","A","2004",94093.457,
"JPN","IMMIGINFLOW","TOT","NBR","A","2005",98725.448,
"JPN","IMMIGINFLOW","TOT","NBR","A","2006",104076,
"JPN","IMMIGINFLOW","TOT","NBR","A","2007",108512,
"JPN","IMMIGINFLOW","TOT","NBR","A","2008",97739,
"JPN","IMMIGINFLOW","TOT","NBR","A","2009",65490,
"JPN","IMMIGINFLOW","TOT","NBR","A","2010",55675,
"JPN","IMMIGINFLOW","TOT","NBR","A","2011",59111,
"JPN","IMMIGINFLOW","TOT","NBR","A","2012",66375,
"JPN","IMMIGINFLOW","TOT","NBR","A","2013",57317,
"JPN","IMMIGINFLOW","TOT","NBR","A","2014",63920,
"JPN","IMMIGINFLOW","TOT","NBR","A","2015",81825,
"JPN","IMMIGINFLOW","TOT","NBR","A","2016",95196,
"JPN","IMMIGINFLOW","TOT","NBR","A","2017",100555,
"JPN","IMMIGINFLOW","TOT","NBR","A","2018",116386,
"JPN","IMMIGINFLOW","TOT","NBR","A","2019",137823.744,
"KOR","IMMIGINFLOW","TOT","NBR","A","2000",3948,
"KOR","IMMIGINFLOW","TOT","NBR","A","2001",4088,
"KOR","IMMIGINFLOW","TOT","NBR","A","2002",8606,
"KOR","IMMIGINFLOW","TOT","NBR","A","2003",15240,
"KOR","IMMIGINFLOW","TOT","NBR","A","2004",24357,
"KOR","IMMIGINFLOW","TOT","NBR","A","2005",27849,
"KOR","IMMIGINFLOW","TOT","NBR","A","2006",27638,
"KOR","IMMIGINFLOW","TOT","NBR","A","2007",27959,
"KOR","IMMIGINFLOW","TOT","NBR","A","2008",28755,
"KOR","IMMIGINFLOW","TOT","NBR","A","2009",26270,
"KOR","IMMIGINFLOW","TOT","NBR","A","2010",38050,
"KOR","IMMIGINFLOW","TOT","NBR","A","2011",42955,
"KOR","IMMIGINFLOW","TOT","NBR","A","2012",39702,
"KOR","IMMIGINFLOW","TOT","NBR","A","2013",48173,
"KOR","IMMIGINFLOW","TOT","NBR","A","2014",55748,
"KOR","IMMIGINFLOW","TOT","NBR","A","2015",59631,
"KOR","IMMIGINFLOW","TOT","NBR","A","2016",66455,
"KOR","IMMIGINFLOW","TOT","NBR","A","2017",66047,
"KOR","IMMIGINFLOW","TOT","NBR","A","2018",70179,
"KOR","IMMIGINFLOW","TOT","NBR","A","2019",68795,
"MEX","IMMIGINFLOW","TOT","NBR","A","1996",3495,
"MEX","IMMIGINFLOW","TOT","NBR","A","1997",4127,
"MEX","IMMIGINFLOW","TOT","NBR","A","1998",4369,
"MEX","IMMIGINFLOW","TOT","NBR","A","1999",5371,
"MEX","IMMIGINFLOW","TOT","NBR","A","2000",6414,
"MEX","IMMIGINFLOW","TOT","NBR","A","2001",8053,
"MEX","IMMIGINFLOW","TOT","NBR","A","2002",5828,
"MEX","IMMIGINFLOW","TOT","NBR","A","2003",4817,
"MEX","IMMIGINFLOW","TOT","NBR","A","2004",8513,
"MEX","IMMIGINFLOW","TOT","NBR","A","2005",9172,
"MEX","IMMIGINFLOW","TOT","NBR","A","2006",6874,
"MEX","IMMIGINFLOW","TOT","NBR","A","2007",6820,
"MEX","IMMIGINFLOW","TOT","NBR","A","2008",15103,
"MEX","IMMIGINFLOW","TOT","NBR","A","2009",23852,
"MEX","IMMIGINFLOW","TOT","NBR","A","2010",26402,
"MEX","IMMIGINFLOW","TOT","NBR","A","2011",21726,
"MEX","IMMIGINFLOW","TOT","NBR","A","2012",20950,
"MEX","IMMIGINFLOW","TOT","NBR","A","2013",54969,
"MEX","IMMIGINFLOW","TOT","NBR","A","2014",43481,
"MEX","IMMIGINFLOW","TOT","NBR","A","2015",34406,
"MEX","IMMIGINFLOW","TOT","NBR","A","2016",35906,
"MEX","IMMIGINFLOW","TOT","NBR","A","2017",32639,
"MEX","IMMIGINFLOW","TOT","NBR","A","2018",38675,
"MEX","IMMIGINFLOW","TOT","NBR","A","2019",38704,
"NLD","IMMIGINFLOW","TOT","NBR","A","1995",40993.842,
"NLD","IMMIGINFLOW","TOT","NBR","A","1996",51069.501,
"NLD","IMMIGINFLOW","TOT","NBR","A","1997",67824.757,
"NLD","IMMIGINFLOW","TOT","NBR","A","1998",70868.58,
"NLD","IMMIGINFLOW","TOT","NBR","A","1999",60249.302,
"NLD","IMMIGINFLOW","TOT","NBR","A","2000",69417.128,
"NLD","IMMIGINFLOW","TOT","NBR","A","2001",73197.341,
"NLD","IMMIGINFLOW","TOT","NBR","A","2002",69780.891,
"NLD","IMMIGINFLOW","TOT","NBR","A","2003",67963,
"NLD","IMMIGINFLOW","TOT","NBR","A","2004",68592,
"NLD","IMMIGINFLOW","TOT","NBR","A","2005",73338,
"NLD","IMMIGINFLOW","TOT","NBR","A","2006",77677,
"NLD","IMMIGINFLOW","TOT","NBR","A","2007",82153,
"NLD","IMMIGINFLOW","TOT","NBR","A","2008",92500,
"NLD","IMMIGINFLOW","TOT","NBR","A","2009",79603,
"NLD","IMMIGINFLOW","TOT","NBR","A","2010",84473,
"NLD","IMMIGINFLOW","TOT","NBR","A","2011",89941,
"NLD","IMMIGINFLOW","TOT","NBR","A","2012",88476,
"NLD","IMMIGINFLOW","TOT","NBR","A","2013",92845,
"NLD","IMMIGINFLOW","TOT","NBR","A","2014",104005,
"NLD","IMMIGINFLOW","TOT","NBR","A","2015",111320,
"NLD","IMMIGINFLOW","TOT","NBR","A","2016",125138,
"NLD","IMMIGINFLOW","TOT","NBR","A","2017",128219,
"NLD","IMMIGINFLOW","TOT","NBR","A","2018",136250,
"NLD","IMMIGINFLOW","TOT","NBR","A","2019",153233,
"NZL","IMMIGINFLOW","TOT","NBR","A","2001",57983,
"NZL","IMMIGINFLOW","TOT","NBR","A","2002",52970,
"NZL","IMMIGINFLOW","TOT","NBR","A","2003",48244,
"NZL","IMMIGINFLOW","TOT","NBR","A","2004",41592,
"NZL","IMMIGINFLOW","TOT","NBR","A","2005",59244,
"NZL","IMMIGINFLOW","TOT","NBR","A","2006",54637,
"NZL","IMMIGINFLOW","TOT","NBR","A","2007",51713,
"NZL","IMMIGINFLOW","TOT","NBR","A","2008",51168,
"NZL","IMMIGINFLOW","TOT","NBR","A","2009",47461,
"NZL","IMMIGINFLOW","TOT","NBR","A","2010",48488,
"NZL","IMMIGINFLOW","TOT","NBR","A","2011",44493,
"NZL","IMMIGINFLOW","TOT","NBR","A","2012",42672,
"NZL","IMMIGINFLOW","TOT","NBR","A","2013",45077,
"NZL","IMMIGINFLOW","TOT","NBR","A","2014",49939,
"NZL","IMMIGINFLOW","TOT","NBR","A","2015",54569,
"NZL","IMMIGINFLOW","TOT","NBR","A","2016",55706,
"NZL","IMMIGINFLOW","TOT","NBR","A","2017",47197,
"NZL","IMMIGINFLOW","TOT","NBR","A","2018",45023,
"NZL","IMMIGINFLOW","TOT","NBR","A","2019",38336,
"NOR","IMMIGINFLOW","TOT","NBR","A","2002",0,
"NOR","IMMIGINFLOW","TOT","NBR","A","2003",23895.25,
"NOR","IMMIGINFLOW","TOT","NBR","A","2004",27283,
"NOR","IMMIGINFLOW","TOT","NBR","A","2005",29600,
"NOR","IMMIGINFLOW","TOT","NBR","A","2006",35727,
"NOR","IMMIGINFLOW","TOT","NBR","A","2007",53038,
"NOR","IMMIGINFLOW","TOT","NBR","A","2008",52816.25,
"NOR","IMMIGINFLOW","TOT","NBR","A","2009",46200.25,
"NOR","IMMIGINFLOW","TOT","NBR","A","2010",58564.25,
"NOR","IMMIGINFLOW","TOT","NBR","A","2011",64043.313,
"NOR","IMMIGINFLOW","TOT","NBR","A","2012",61715,
"NOR","IMMIGINFLOW","TOT","NBR","A","2013",61050,
"NOR","IMMIGINFLOW","TOT","NBR","A","2014",58592,
"NOR","IMMIGINFLOW","TOT","NBR","A","2015",53107,
"NOR","IMMIGINFLOW","TOT","NBR","A","2016",55802,
"NOR","IMMIGINFLOW","TOT","NBR","A","2017",45346,
"NOR","IMMIGINFLOW","TOT","NBR","A","2018",40548.813,
"NOR","IMMIGINFLOW","TOT","NBR","A","2019",41283.506,
"PRT","IMMIGINFLOW","TOT","NBR","A","1999",9957.521,
"PRT","IMMIGINFLOW","TOT","NBR","A","2000",15332.679,
"PRT","IMMIGINFLOW","TOT","NBR","A","2001",13776.224,
"PRT","IMMIGINFLOW","TOT","NBR","A","2002",13072.653,
"PRT","IMMIGINFLOW","TOT","NBR","A","2003",11046.787,
"PRT","IMMIGINFLOW","TOT","NBR","A","2004",13093.798,
"PRT","IMMIGINFLOW","TOT","NBR","A","2005",11507,
"PRT","IMMIGINFLOW","TOT","NBR","A","2006",25087,
"PRT","IMMIGINFLOW","TOT","NBR","A","2007",42837,
"PRT","IMMIGINFLOW","TOT","NBR","A","2008",65686,
"PRT","IMMIGINFLOW","TOT","NBR","A","2009",53816,
"PRT","IMMIGINFLOW","TOT","NBR","A","2010",41225,
"PRT","IMMIGINFLOW","TOT","NBR","A","2011",34320.628,
"PRT","IMMIGINFLOW","TOT","NBR","A","2012",27925.22,
"PRT","IMMIGINFLOW","TOT","NBR","A","2013",26391.52,
"PRT","IMMIGINFLOW","TOT","NBR","A","2014",30458.463,
"PRT","IMMIGINFLOW","TOT","NBR","A","2015",31231.486,
"PRT","IMMIGINFLOW","TOT","NBR","A","2016",32815,
"PRT","IMMIGINFLOW","TOT","NBR","A","2017",39587,
"PRT","IMMIGINFLOW","TOT","NBR","A","2018",63958,
"PRT","IMMIGINFLOW","TOT","NBR","A","2019",98279.931,
"ESP","IMMIGINFLOW","TOT","NBR","A","2006",563164.56,
"ESP","IMMIGINFLOW","TOT","NBR","A","2007",645617.495,
"ESP","IMMIGINFLOW","TOT","NBR","A","2008",386658.698,
"ESP","IMMIGINFLOW","TOT","NBR","A","2009",315266.104,
"ESP","IMMIGINFLOW","TOT","NBR","A","2010",280357.827,
"ESP","IMMIGINFLOW","TOT","NBR","A","2011",264972,
"ESP","IMMIGINFLOW","TOT","NBR","A","2012",220069,
"ESP","IMMIGINFLOW","TOT","NBR","A","2013",271986,
"ESP","IMMIGINFLOW","TOT","NBR","A","2014",262983,
"ESP","IMMIGINFLOW","TOT","NBR","A","2015",264622,
"ESP","IMMIGINFLOW","TOT","NBR","A","2016",287438,
"ESP","IMMIGINFLOW","TOT","NBR","A","2017",312394,
"ESP","IMMIGINFLOW","TOT","NBR","A","2018",330222,
